artists,title,genre,src,bpm,tags,rating
Rob_Threezy,Chicago on Acid,techno acid,yt,128,,3
Keith_Carnal,Untold,techno,yt,128,heavy dark,1
Bastinov,Space Programmer,techno,yt,128,heavy,2
Dast Luca_Agnelli,Pangea,techno,yt,128,heavy,2
Reform Amelie_Lens,Checkmate,techno,yt,128,dark heavy,3
Surgeon,Atol,techno,yt,128,,2
Tensal,Luxura,techno,yt,128,heavy dark,1
Dast,Ixor,techno,yt,128,,1
Reform,Atlantide,techno,yt,128,dark heavy,1
Kangding_Ray,These Are My Rivers,techno,yt sp,128,dark melodic heavy,2
Mathame,Prophecy Amelie Lens Remix,techno,yt sp,128,dark melodic heavy,2
mathame,uawok tong,techno,yt,127,melodic dark,2
Lag Truss,DHC3,techno,yt,127,dark heavy,2
mathame,22,techno,yt,127,melodic,3
Alex.Do,Lumen,techno,yt,127,melodic,1
Apollo's_Messenger EKDK Erly_Tepshi,Hysteria,techno,yt,127,melodic dark,2
Drumcell Planetary_Assault_Systems,Departing Comfort,techno,yt,127,heavy,1
Rival_Consoles,Johannesburg,electronic downtempo,yt,127,melodic,3
Varg,Nastroend,techno acid,yt,127,dark melodic,1
Violent,Rage For Order,techno,yt,127,dark,2
matHame,Act III,techno,yt,127,melodic dark,2
Len_Faki Adam_Beyer Alan_Fitzpatrick,Human Reason,techno,yt,127,heavy,2
Charlotte_de_Witte keith_karnal,Voices Of The Ancient,techno,yt,127,dark,2
Demand Drumcomplex,Echoes,techno,yt,127,,2
Schwefelgelb,Es zieht mich,techno,yt,127,heavy,2
Toms_Due,Calliope,techno,yt,127,,1
Toms_Due,Urania,techno,yt,127,heavy,2
Truncate,Untitled B1,techno,yt,127,heavy,2
Yotam_Avni,If You Still Want Me,techno,yt,127,dark,2
Keith_Carnal,Irrational Behavior,techno,yt,127,,1
Keith_Carnal,Keep,techno,yt,127,,1
Bastinov Luca_Agnelli,Pentagon,techno,yt,127,heavy,2
Juxta_Position,The Darkness,techno,yt,127,heavy dark,3
Kntrl Luca_Agnelli,Stay,techno,yt,127,melodic dark,3
Tensal,Artica Maex,techno,yt,127,heavy,1
Jeff_Rushin,Form,techno,yt,127,dark heavy,3
Taraval,Topaz's Way,techno,yt,127,,2
steve_parker,horns of jupiter,techno acid,yt,127,heavy dark,1
Kangding_Ray,On Sleepless Roads,techno,yt sp,127,dark heavy,2
Kangding_Ray,SOUL SURFING,techno acid,yt sp,127,dark melodic heavy,2
Four_Tet,Swimmer,electronic,yt sp,127,,2
Luigi_Tozzi Antonio_Ruscito,Subterrel + Ex Funzione,techno,yt,126,melodic,3
Øostil,Quantic,techno,yt,126,melodic,2
tale_of_us energy_52,cafe del mar,techno,yt,126,melodic,3
mathame tale_of_us,nothing around us,techno,yt,126,melodic,3
mathame,fade into you,techno,yt,126,melodic,2
﻿Acid_Pauli,Nymbiotic,deep house,yt,126,,1
Agents_Of_Time,Obsidian,techno,yt,126,melodic,2
Mind_Against,Event Horizon,techno,yt,126,melodic dark,1
Darse,Il Tempio Degli Illuminati,techno,yt,126,melodic dark,2
Darse,Risonanze Armoniche,techno,yt,126,melodic dark,2
Kangding_Ray,Summerend,techno,yt,126,melodic,2
nthng,It Never Ends,techno,yt,126,melodic dark,2
Prince_Of_Denmark,GS,techno,yt,126,melodic dark,2
Recondite,EC10,techno,yt,126,dark,1
SHDW Obscure_Shape Tale_Of_Us Mind_Against,Die Weisse Rose,techno,yt,126,dark melodic,2
Vril,Thronwagen,techno,yt,126,dark,2
Yotam_Avni,Midas Touch,techno,yt,126,melodic,2
Recondite,DRGN 2,techno,yt,126,dark,2
Amelie_Lens Farrago,Purge,techno,yt,126,heavy,3
Black_Roof,Pragmatic,techno,yt,126,heavy,1
Pfirter,The Dub Track,techno acid,yt,126,heavy,2
Phara,FTTF,techno,yt,126,heavy,2
Roman_Lindau,Rave On,techno,yt,126,heavy,3
Tiga Dense_Pika,Planet E,techno,yt,126,dark,2
Vril,Portal 7,techno,yt,126,dark,2
Marco_Faraone,Over The Clouds,techno,yt,126,heavy,2
Keith_Carnal,Hundge,techno,yt,126,,1
Fango,Cortex,techno,yt,126,heavy,3
Maarten_Mittendorff,Futura,techno,yt,126,,1
Objection,Quantum,techno acid,yt,126,heavy dark,2
Shifted,White Flare,techno,yt,126,heavy,1
Kangding_Ray,Burning Bridges,electronic downtempo,yt sp,126,dark,2
Al_Ferox,Tanz der Vampire,techno,yt,125,heavy boring,2
Charlotte_de_Witte,Varpulis,techno,yt,125,melodic,3
mind_against,portal,techno,yt,125,melodic,1
agents_of_time,paradigm,techno,yt,125,melodic,2
voin_oruwu,specter,techno acid,sc,125,dark,2
Mind_Against,Eclipse,techno,yt,125,melodic dark,2
Alex_Smoke Tale_Of_Us,Dire Need,techno,yt,125,melodic dark,3
Baikal,Pelican's Flight,techno,yt,125,melodic,2
Boston_168,Acid Morning,techno acid,yt,125,,2
ENØS Paul_Røux,Volcanic Stone,techno,yt,125,melodic dark,2
Function,DX3 Analog Bass Seq,techno,yt,125,melodic boring,1
nthng,Untitled (Human PtII),techno,yt,125,melodic,2
Woo_York,Alien Worlds,techno,yt,125,dark melodic,2
Florian_Meindl Radio_Slave,8bit Romance,techno,yt,125,dark melodic,3
Tale_Of_Us,Silent Space,techno,yt,125,dark melodic,2
Barnt,If She Says She Is A Healer She Is A Healer,techno,yt,125,heavy,2
Christian_Smith,Force Majeure,techno,yt,125,,1
Fables,Burn,techno,yt,125,melodic,2
Fango,Lampo,techno,yt,125,heavy,3
Fango,Medulla,techno,yt,125,heavy dark,3
Fango,Valvae,techno,yt,125,dark melodic,3
Oscar_Mulero,Second Skin,techno acid,yt,125,heavy,1
kink,pocket piano,techno,yt,125,melodic,2
747,tataki attack,techno acid,yt,125,,2
tlak,dispossessed,techno,yt,124,melodic,1
tlak,eggs,techno,yt,124,dark,1
Hunter/Game,Changing Weather,techno,yt,124,melodic,2
ovend,nuits fauves,techno,yt,124,melodic,2
mathame,opal cithee,techno,yt,124,melodic,2
mathame,alkahest,techno,yt,124,melodic,3
Aether,spectre,techno,yt,124,melodic,2
Rafael_Cerato Haze_M,Vishnu,techno,sc,124,melodic voice,1
throwing_snow,clasp,electronic downtempo,yt,124,melodic heavy,2
Denis_Horvat,Exit,techno,yt,124,melodic dark,2
aGlio,Theremin,techno,yt,124,melodic,2
Closed_I Distant,Aedes,techno,yt,124,melodic dark,2
Mallone,The Clock in the Hall,techno,yt,124,melodic dark,2
Hush_Sleep,Yrsa,techno,yt,124,melodic dark,3
Mathame,Dance Of Light,techno,yt,124,melodic dark,3
Monoloc,Momentum,techno,yt,124,melodic dark,2
Monoloc,Muted,techno,yt,124,dark heavy,2
Recondite,Theater II,techno,yt,124,melodic,2
Tale_Of_Us Mind_Against,Astral,techno,yt,124,melodic dark,3
Tale_Of_Us,North Star,techno,yt,124,melodic dark,2
Woo_York,Black Rain,techno,yt,124,melodic dark,2
Subjected,57,techno,yt,124,dark heavy,2
Fango,Tuono,techno,yt,124,dark,2
Fango,Vena Cava,techno,yt,124,heavy,3
Jeroen_Search,Dal Segno,techno,yt,124,dark heavy,2
Alan_Fitzpatrick,A Subtle Change,techno,yt,124,heavy,1
traumprinz,big baby jesus,deep house,yt,124,dark,1
Kangding_Ray,Apogee,electronic downtempo,yt sp,124,dark melodic,2
Kangding_Ray,Amber Decay,techno,yt sp,124,dark,2
Tlak,Dispossessed,techno,yt sp,124,dark melodic,2
rafael_cerato,together,techno,yt,123,,1
fideles,lotus,techno,yt,123,melodic,1
tale_of_us,nova,techno,yt,123,melodic,2
Aether,Endeavour,techno,yt,123,melodic,2
voin_oruwu,amplification,electronic,yt,123,heavy,3
Shards,Wentworth,techno,yt,123,heavy fat,3
Denis_Horvat,Apart,techno,yt,123,melodic dark,2
Mind_Against,Gravity,techno,yt,123,melodic dark,2
Darse,Valeant,techno,yt,123,dark melodic,1
Gardens_of_God,Ghost,techno,yt,123,melodic,2
Hush_Sleep,Valdar,techno,yt,123,melodic dark,2
Hush_Sleep,Ysteri,techno,yt,123,melodic dark,2
Mind_Against,Gravity,techno,yt,123,melodic dark,2
Pisetzky,Hide,techno,yt,123,melodic dark,2
Someone_Outside,Underworld,techno,yt,123,dark melodic,2
Recondite,Equilibrium,techno,yt,123,dark,2
Vril,Vortekz,techno,yt,123,dark,2
Jean_Pierre Vega,Lemont,techno,yt,123,heavy,2
Shed,Day After,techno downtempo,yt,123,heavy melodic,2
Recondite Henrik_Schwarz,Motion,techno,yt,122,melodic,2
Cubicolor Patrice_Bäumel,Dead End Thrills,techno,yt,122,melodic,3
Lehar Rush_Midnight Peter_Pardeike,Number One Hero,house,yt,122,,2
Locked_Groove,Emeralds,techno,yt,122,melodic dark,3
Locked_Groove Scuba,Enigma,techno,yt,122,melodic heavy,3
Mind_Against,Avalon,techno,yt,122,melodic dark,2
Nils_Frahm Mind_Against,Peter,techno,yt,122,melodic dark,2
Pisetzky,Adria,techno,yt,122, melodic dark,3
Pisetzky,Self Dimension,techno,yt,122,melodic dark,2
Rival_Consoles Narrator,Recovery,techno,yt,122,melodic,3
Stephan_Bodzin,Strand,techno,yt,122,melodic,2
Recondite,Warg,techno,yt,122,dark,2
PISETZKY,Viridis,techno,yt,122,melodic,2
Recondite,Serak,techno,yt,122,melodic,2
Metope,Superimbat,techno,yt,122,heavy fat old,3
Tiefschwarz Khan Roman_Flügel,Do Me,techno,yt,122,heavy,2
vril,flux,techno,yt,122,dark,1
chloe,wonky,deep house,yt,121,chill boring,2
Alex_Niggemann,Convection,techno,yt,121,melodic dark,2
Recondite,Compel,techno,yt,121,dark,1
Rival_Consoles,Howl,techno,yt,121,,1
Vaal Locked_Groove,Wander to Hell,techno,yt,121,melodic dark,3
Stephan_Bodzin,Sungam,techno,yt,121,melodic,2
rival_consoles,unfolding,electronic,yt,120,melodic,1
Purple_Disco_Machine,my house,deep house,yt,120,chill,2
Denis_Horvat,Bruto,techno,yt,120,melodic dark,3
Mind_Against,Long Bright Dark,techno,yt,120,melodic dark,3
Mind_Against Somne,Vertere,techno,yt,120,melodic,2
Recondite,Humid Green Haze,techno,yt,120,melodic dark,2
Rival_Consoles,Slow Song,electronic,yt,120,melodic,2
Trentemøller Sune_Rose_Wagner,Deceive,techno,yt,120,melodic dark,1
Recondite,Phalanx,techno,yt,120,dark melodic,3
Kiasmos Tale_Of_Us,Swept,techno,yt,120,melodic,1
Barnt,Chappell,techno,yt,120,heavy,3
CPI Barnt,Proceso,techno acid,yt,120,melodic,3
DJ_Tennis,Chirality,techno,yt,120,dark,1
Kangding_Ray,When We Were Queens,electronic downtempo,yt sp,120,dark melodic,2
Barnt Tale_Of_Us Recondite,Cherry Red,techno,yt,119,melodic dark,1
DWIG,Orange Evening,electronic,yt,118,chill dark,2
Avi_Musaifi,Qarva,techno,yt,118,melodic dark,2
Levon_Vincent,Small Whole Numbered Ratios,techno,yt,118,,1
Kangding_Ray,History of Obscurity,electronic downtempo,yt sp,117,dark melodic,1
aphex_twin,xtal,electronic,yt,116,melodic,1
rival_consoles,dreamer's wake,electronic,yt,114,soft melodic,3
Kangding_Ray,Son,electronic downtempo,yt sp,112,soft melodic,1
Rival_Consoles,Helios,deep house,yt,110,melodic,2
Rival_Consoles,Lone,electronic downtempo,yt,99,melodic,2
Kevin_De_Vries,Aratak,techno,yt,,heavy melodic,1
The_Exaltics,The Lost Planet,techno,yt,,acid,2
The_Exaltics,Snake Mountain,techno,yt,,acid,2
The_Exaltics,Why,techno,yt,,acid,2
Volvox,Boiler Room NYC,techno,yt,,heavy acid djset,2
Horos Nisek,Docking,techno,yt,,acid,2
TOKiMONSTA Selah_Sue Ouri,I Wish I Could,electronica,yt,,,2
Trym,Bellini,techno,sc,,heavy,2
Deru,Midnight In The Garden With Ghosts Remix,electronic downtempo,yt,,soft,1
Deru,let the silence float,ambient,yt,,soft,1
Deru,only the circle,ambient,yt,,soft,1
Deru,1979 Full Album,ambient,yt,,soft,1
Popol_Vuh,Why Do I Still Sleep,neoclassical,yt,,soft,1
Karenn, I.D Boiler Room London,techno,yt,,,3
Sebastian_Mullaert,Boiler Room Berlin,techno,yt,,djset,2
Sebastian_Mullaert,Loop for today live The Dead Sea,electronic,yt,,melodic,2
Kara-Lis_Coverdale,Grafts,,yt,,,2
Caterina_Barbieri,Virgo Rebellion,electronic,sc,,,3
kisnou,let go,ambient,yt,,soft piano,1
rival_consoles,memory arc,electronic,yt,,chill,1
rival_consoles,be kind,electronic,yt,,melodic,1
Schubert Liszt,Auf dem Wasser zu singen,classical,yt,,piano soft powerful,2
louis_armstrong,what a wonderful world,jazz,yt,,voice,3
cole_porter,you'd be so nice to come home to,jazz,yt,,voice,2
Albinoni,Adagio in G Minor,classical,yt,,soft sad violin,2
Offenbach,Barcarolle,classical,sp,,soft voice,3
Bach,Ave Maria,classical,yt,,soft voice,1
Bach,Cello Suite No 1 in G,classical,yt,,soft cello,3
Beethoven,Cello Sonata No 3 in A major Op 69 allegro ma non troppo,classical,sp,,cello piano soft powerful,2
Beethoven,Piano Sonata No. 14 in C-Sharp Minor Op. 27 No. 2 Moonlight: I. Adagio sostenuto,classical,sp,,piano sad soft,3
Beethoven,Piano Sonata No. 14 in C-Sharp Minor Op. 27 No. 2 Moonlight: II. Allegretto,classical,sp,,piano,3
Beethoven,Piano Sonata No. 14 in C-Sharp Minor Op. 27 No. 2 Moonlight: III. Presto agitato,classical,sp,,piano powerful,3
Beethoven,Overture Coriolan,classical,sp,,orchestra powerful,2
Beethoven,Piano Concerto No 3 in C minor Op 37 allegro con brio,classical,sp,,orchestra piano soft powerful happy,2
Beethoven,Piano Concerto No 3 in C minor Op 37 largo,classical,sp,,orchestra piano soft,2
Beethoven,Piano Concerto No 3 in C minor Op 37 rondo allegro,classical,sp,,orchestra piano soft powerful happy,2
Beethoven,Sonata No 29 in B flat Major Hammerklavier allegro,classical,sp,,piano ṕowerful,2
Beethoven,Sonata No 29 in B flat Major Hammerklavier scherzo assai vivace,classical,sp,,piano,2
Beethoven,Sonata No 29 in B flat Major Hammerklavier adagio sostenuto,classical,sp,,piano soft,3
Beethoven,Sonata No 29 in B flat Major Hammerklavier largo allegro risoluto,classical,sp,,piano,1
Beethoven,Symphony No. 8 in F Major Op. 93: I. Allegro vivace e con brio,classical,sp,,orchestra powerful,2
Beethoven,Symphony No. 8 in F Major Op. 93: II. Allegretto scherzando,classical,sp,,orchestra,2
Beethoven,Symphony No. 8 in F Major Op. 93: III. Tempo di Menuetto,classical,sp,,orchestra,2
Beethoven,Symphony No. 8 in F Major Op. 93: IV. Allegro vivace,classical,sp,,orchestra,2
Beethoven,Violin Concerto Op. 61: I. Allegro ma non troppo,classical,sp,,orchestra violin,2
Beethoven,Violin Concerto Op. 61: II. Larghetto,classical,sp,,orchestra violin soft,2
Beethoven,Violin Concerto Op. 61: III. Rondo,classical,sp,,orchestra violin,2
Beethoven,Piano Sonata No. 23 in F Minor Op. 57 Appassionata: I. Allegro assai,classical,sp,,piano,2
Beethoven,Piano Sonata No. 23 in F Minor Op. 57 Appassionata: II. Andante con moto,classical,sp,,piano soft,2
Beethoven,Piano Sonata No. 23 in F Minor Op. 57 Appassionata: III. Allegro ma non troppo - Presto,classical,sp,,piano,2
Alien_rain,Alienated A1,techno acid,yt,,2,
Tale_Of_Us,Destino Endless,electronic,yt,,dark,2
Tale_Of_Us,Distante,electronic,yt,,melodic soft,3
Tale_Of_Us,Lies,electronic,yt,,melodic soft,2
Tale_Of_Us,Notte Senza Fine,neoclassical,yt,,melodic soft dark,3
Tale_Of_Us,Ricordi,neoclassical,yt,,melodic soft,3
jam spoon,the age of love watch out for stella,,,,,
Moth,Igineci,techno,yt,,dark heavy fat,2
tale_of_us,gta online after hours,techno,yt,,djset,3
solomun,gta online after hours,techno,yt,,djset,2
Colin_Stetson,To See More Light,neoclassical,yt,,heavy saxo,2
Colin_Stetson,Rubdown,neoclassical,sp,,saxo,1
Colin_Stetson,Sunrise,neoclassical,sp,,soft saxo,1
Colin_Stetson,At God’s Doorstep,neoclassical,yt,,soft saxo,2
Colin_Stetson,Like wolves on the fold,neoclassical,sp yt,,saxo heavy,1
Colin_Stetson,All this I do for glory,neoclassical,sp,,heavy saxo,2
Colin_Stetson,Control Room,neoclassical,yt,,heavy saxo,2
Kangding_Ray,Sub.Res,electronic,yt,,soft,1
Kangding_Ray,Dadaist,electronic,yt,,soft,1
Macklemore,Ain't Gonna Die Tonight,hip hop,yt,,voice happy,2
Macklemore,Glorious,hip hop,yt,,voice happy,2
Macklemore,Marmalade,hip hop,yt,,voice happy,1
Macklemore,Willy Wonka,hip hop,yt,,voice,1
Macklemore,Intentions,hip hop,yt,,voice,2
Macklemore,Good Old Days,hip hop,yt,,voice,1
Macklemore,Over It,hip hop,yt,,voice cello,3
Macklemore,Zara,hip hop,yt,,voice,1
Macklemore,Miracle,hip hop,yt,,voice soft,2
Macklemore,Church,hip hop,yt,,voice,2
Macklemore,Excavate,hip hop,yt,,voice,3
Kangding_Ray,Transitional Ballistics,electronic downtempo,yt sp,,dark melodic,2
Kangding_Ray,Crystal,electronic downtempo,yt sp,,dark melodic,2
LRKR,Journey,chill hop,yt sp,,,1
Shlohmo,Places,chill hop,yt sp,,,1
Philanthrope Tusken,Clockwork,chill hop,yt sp,,,1
Fujitsu,Reefs,chill hop,yt sp,,,1
Jinsang,Affection,chill hop,yt sp,,,1
Made_in_M,Old Roots New Trees,chill hop,yt sp,,,1
eevee,hold up,chill hop,yt sp,,,1
Mono:Massive,Attila,chill hop,yt sp,,,1
Joey_Pecoraro,Great Food,chill hop,yt sp,,,1
Joey_Pecoraro,Seafood,chill hop,yt sp,,,1
Joey_Pecoraro,The Bishop,chill hop,yt sp,,,1
Joey_Pecoraro,Fly on the Wall,chill hop,yt sp,,,1
Joey_Pecoraro,Warm,chill hop,yt sp,,,1
Joey_Pecoraro,Your Eyes,chill hop,yt sp,,,1
Joey_Pecoraro,Fairy Tale,chill hop,yt sp,,,1
Joey_Pecoraro,To Be Happy,chill hop,yt sp,,,1
Joey_Pecoraro,Sour Sweets,chill hop,yt sp,,,1
Joey_Pecoraro,Lazy on the River,chill hop,yt sp,,,1
Joey_Pecoraro,Tired Boy,chill hop,yt sp,,,1
Four_Tet,Gillie Amma I Love You,electronic,yt sp,,soft voice,2
four_tet,Live in Tokyo 1st December 2013,electronic,yt,,djset,2
Brian_Eno,Drift,ambient,yt sp,,soft,2
Brian_Eno,Signals,ambient,yt sp,,soft,2
Brian_Eno,An Ending (Ascent),ambient,sp,,soft,2
Peter_Kuli,Everything,chill hop,yt sp,,,1
eevee,corona,chill hop,yt sp,,,1
Joey_Pecoraro,Finding Parking,chill hop,yt sp,,,3
Arbour,Every Night,chill hop,sp,,,1
weird_inside,just ask,chill hop,yt sp,,,2
Jazzinuf,Dreaming About You,chill hop,yt sp,,,2
Juan_Rios,Hawaii,chill hop,yt sp,,,2
Wun_Two,Holiday,chill hop,yt sp,,,2
Wun_Two,Sk8teing in Central Park,chill hop,yt sp,,,2
Wun_Two,Again,chill hop,yt sp,,,2
Wun_Two,This,chill hop,sp,,,2
Wun_Two,City Sleeps,chill hop,sp,,,2
The_Deli,Flowers,chill hop,yt sp,,,2
Sleepdealer,1974,chill hop,yt sp,,,1
Sleepdealer,Childhood,chill hop,yt sp,,,2
Sleepdealer,Rolling Papers,chill hop,yt sp,,,1
eevee,passing by,chill hop,yt sp,,,2
Tomppabeats,Far Away,chill hop,yt sp,,,2
Made_in_M,Paper Planes,chill hop,yt sp,,,1
Made_in_M,Submarino,chill hop,yt sp,,,2
Juan_Rios,Colores,chill hop,yt sp,,,2
Torus,Feeel,chill hop,yt sp,,,2
Tomppabeats,Again,chill hop,yt sp,,,2
Colin_Stetson,Reborn,neoclassical,yt sp,,saxo,3
Colin_Stetson,Spindrift,neoclassical,yt sp,,saxo,3
Colin_Stetson,The Sun Roars Into View,neoclassical,yt sp,,saxo,3
Gentlemen_Losers,Honey Bunch,ambient,yt sp,,soft,2
Colin_Stetson,The Righteous Wrath of an Honorable Man,neoclassical,yt sp,,saxo,3
Victor_Sylvester_&_His_Ballroom_Orchestra,It's the Talk of the Town Nils Frahm's '78' Recording,classical,yt sp,,,2
Ben_Lukas_Boysen,Sleepers Beat Theme,neoclassical,yt sp,,soft piano,1
Teebs,Verbena Tea with Rebekah Raff,ambient,yt sp,,soft,2
Last_Days,Missing Photos,ambient,yt sp,,soft,2
Bibio,Down to the Sound,indie_pop,yt sp,,soft,1
A_Winged_Victory_for_the_Sullen,Requiem for the Static King Pt. 1,ambient,yt sp,,soft,2
Four_Tet,Two Thousand and Seventeen,electronic downtempo,yt sp,,soft,3
Four_Tet,LA Trance,electronic downtempo,yt sp,,soft,3
Four_Tet,Tremper,ambient,yt sp,,soft,1
Four_Tet,Lush,deep house,yt sp,,,1
Four_Tet,You Are Loved,electronic,yt sp,,,2
Four_Tet,Memories,electronic,yt sp,,,2
Four_Tet,Daughter,electronic downtempo,yt sp,,,1
Four_Tet,Planet,electronic,yt sp,,,2
Qasim_Naqvi,Brutal Moderna,neoclassical,yt sp,,,2
A_Winged_Victory_for_the_Sullen,Long May It Sustain,neoclassical,yt sp,,soft,1
Rival_Consoles,Ritual Song,electronic downtempo,yt sp,,piano,1
Nils_Frahm,Frau Dehlholm,neoclassical,yt sp,,soft piano,2
Douglas_Dare,Darling,neoclassical,yt sp,,soft piano voice,2
Michael_Price,Eyn Hallow,neoclassical,yt sp,,,1
Ben_Lukas_Boysen,Pending,neoclassical,yt sp,,,1
Anne_Müller,Bel Tono,neoclassical,yt sp,,,2
Lubomyr_Melnyk,Palisade 1,neoclassical,sp,,soft piano,1
Masayoshi_Fujita,Spaceship Magical,neoclassical,yt sp,,soft,1
Högni,Máni,neoclassical,sp,,soft,1

Peter_Broderick,The Perpetual Glow
Arthur_Jeffes,Up Is Good
Daniel_Brandt Rival_Consoles,Blackpool Sands Forever
Penguin_Cafe Greg_Gives_Peter_Space,Wheels Within Wheels
Ólafur_Arnalds,re:member
Ólafur_Arnalds,unfold
Ólafur_Arnalds,saman
Ólafur_Arnalds,brot
Ólafur_Arnalds,inconsist
Ólafur_Arnalds,they sink
Ólafur_Arnalds,ypsilon
Ólafur_Arnalds,partial
Ólafur_Arnalds,momentary
Ólafur_Arnalds,undir
Ólafur_Arnalds,ekki hugsa
Ólafur_Arnalds,nyepi
Nuages,Distant
Skott,Porcelain AWAY Remix
Malvae,Running Away
Taska_Black,Dead Inside
Sofie_Letitre,I'll Be Fine Zes Remix
Taylor_Moon,Plastic Blue
Nuages,Dreams
Beethoven,Cello Sonata No. 3 in A Major Op. 69: I. Allegro ma non tanto 
Recondite,Valvate
Recondite,Rainmaker
Recondite,Saudade
Recondite,Rufus
Recondite,Step Back
Recondite,Arcane
Trikk,Metala
Agents_Of_Time,Ness
Efdemin,There Will Be Singing DJ Koze Remix
Reference,Ghetto Nebula
Marino_Canal,Faint Light
Fideles,Resonant
Denis_Horvat,4th Wall
Fur_Coat,Squared Minds
Soulholic,Memorial Day
Tale_Of_Us,Error Error
Nils_Frahm,The Whole Universe Wants to Be Touched
Nils_Frahm,Sunson
Nils_Frahm,A Place
Nils_Frahm,My Friend the Forest
Nils_Frahm,Human Range
Nils_Frahm,Forever Changeless
Nils_Frahm,All Melody
Nils_Frahm,#2
Nils_Frahm,Momentum
Nils_Frahm,Fundamental Values
Nils_Frahm,Kaleidoscope
Nils_Frahm,Harm Hymn
Johann_Strauss_II,Der Zigeunerbaron: Einzugsmarsch
Josef_Strauss,Wiener Fresken Walzer Op. 249
Johann_Strauss_II,Brautschau Polka française Op. 417
Johann_Strauss_II,Leichtes Blut Polka schnell Op. 319
Johann_Strauss_I,Marienwalzer Op. 212
Johann_Strauss_I,Wilhelm Tell Galopp Op. 29b
Franz_von_Suppé,Boccaccio: Ouvertüre
Johann_Strauss_II,Myrthenblüten Walzer Op. 395
Alfons_Czibulka,Stephanie-Gavotte Op. 312
Johann_Strauss_II,Freikugeln Polka schnell Op. 326
Johann_Strauss_II,Geschichten aus dem Wienerwald Walzer Op. 325
Johann_Strauss_II,Festmarsch Op. 452
Johann_Strauss_II,Stadt und Land Polka Mazurka Op. 322
Johann_Strauss_II,Un ballo in maschera Quadrille Op. 272
Johann_Strauss_II,Rosen aus dem Süden Walzer Op. 388
Josef_Strauss,Eingesendet Polka schnell Op. 240
Johann_Strauss_II,Unter Donner und Blitz Polka schnell Op. 324
Johann_Strauss_II,An der schönen blauen Donau Walzer Op. 314
Johann_Strauss_I,Radetzky-Marsch Op. 228
Eomac,Spectre Tommy Four Seven Remix
Eomac,Shell of Dark AnD Remix
Eomac,Spoock Original Mix
Eomac,Spoock Lucy Remix
aether,Beyond The Lights
Denis_Horvat,Bruto
Keith_Carnal,Cloudy Monday
Recondite,Hundred1
Per:sona,393
Mathew_Jonson,The Prophet
Black_Peters,Avenue B
Mathame,Timeshift
Hunter/Game,Illusion
Woo_York,Hypernova
Tale_Of_Us,Definizione dell'impossibile Monoloc Remix
Tale_Of_Us,Alla sera Kettenkarussell's Triangle Player Rework
Tale_Of_Us,Ricordi Rødhåd Remix
Tale_Of_Us,Oltre la vita SCB Introspection
Tale_Of_Us,Dilemma Sebastian Mullaert Forestation
Tale_Of_Us,Notte senza fine Kiasmos Remix
Tale_Of_Us,Destino Alva Noto Remodel
Tale_Of_Us Woo_York,Distante 
Tale_Of_Us Antigone,Venatori
Tale_Of_Us Antonio_Ruscito,Quello che resta
Tale_Of_Us Somne,Venatori
Dustin_O'Halloran,An Ending a Beginning
Khruangbin,A Calf Born in Winter
Hypnotic_Brass_Ensemble,Flipside
Menahan_Street_Band,The Traitor
Matthew_Bourne,VIII. Juliet
Airhead,South Congress
Matthew_Halsall,Sailing out to Sea
Bill_Evans,Peace Piece
